ID,Species,Aquaculture,Climate_Change,Conflict,Crops,Dams_Water,Fire,Fishing,Geo_Event,Hunting,Inv_Disease,Livestock,Logging,Other_Develop,Plantations,Pollution,Rec_Work
3284,Sundasciurus steerii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,Sundasciurus tenuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,Porcula salvania,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0
3287,Sus verrucosus,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3288,Sus cebifrons,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0
3289,Sus philippensis,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0
3290,Sus ahoenobarbus,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
3291,Sus bucculentus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,Syconycteris hobbit,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3293,Syconycteris carolinae,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3294,Syconycteris australis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,Sylvicapra grimmia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,Sylvilagus graysoni,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3297,Sylvilagus insonus,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3298,Sylvilagus dicei,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3299,Sylvilagus mansuetus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,Sylvilagus cunicularius,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3301,Sylvilagus transitionalis,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1
3302,Sylvisorex howelli,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3303,Sylvisorex vulcanorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,Sylvisorex isabellae,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3305,Sylvisorex morio,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3306,Sylvisorex oriundus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,Syncerus caffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,Syntheosciurus brochus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,Tachyoryctes macrocephalus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3310,Tachyoryctes splendens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,Tadarida teniotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,Tadarida aegyptiaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,Austronomus australis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3314,Tadarida brasiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,Tadarida fulminans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,Tadarida lobata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,Tadarida ventralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,Taeromys arcuatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,Taeromys callitrichus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,Taeromys celebensis,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
3321,Taeromys hamatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,Taeromys punicans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,Taeromys taerae,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
3324,Tamandua mexicana,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3325,Tamandua tetradactyla,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3326,Neotamias palmeri,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3327,Neotamias bulleri,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3328,Neotamias durangae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,Neotamias merriami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,Neotamias obscurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,Eutamias sibiricus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,Neotamias canipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,Tamiasciurus mearnsi,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
3334,Tamiops mcclellandii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,Tamiops maritimus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,Tamiops rodolphii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,Tamiops swinhoei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,Taphozous australis,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
3339,Taphozous achates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,Taphozous georgianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,Taphozous hamiltoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,Taphozous hildegardeae,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3343,Taphozous hilli,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3344,Taphozous kapalgensis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3345,Taphozous longimanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,Taphozous mauritianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,Taphozous melanopogon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,Taphozous nudiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,Taphozous perforatus,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3350,Taphozous theobaldi,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3351,Taphozous troughtoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,Tapirus bairdii,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
3353,Tapirus indicus,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1
3354,Tapirus pinchaque,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0
3355,Tapirus terrestris,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0
3356,Cephalopachus bancanus,0,0,0,2,0,1,0,0,2,0,0,2,0,2,1,0
3357,Tarsius dentatus,0,0,0,2,0,0,0,0,2,2,0,2,0,0,2,0
3358,Tarsius pumilus,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0
3359,Carlito syrichta,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0
3360,Tarsius sangirensis,0,0,0,2,0,0,0,1,2,0,0,2,0,0,0,0
3361,Tarsius pelengensis,0,0,0,2,0,2,0,0,0,2,0,2,0,0,2,0
3362,Tarsomys apoensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,Tarsomys echinatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,Tasmacetus shepherdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3365,Tateomys macrocercus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,Tateomys rhinogradoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,Gerbilliscus afra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,Gerbilliscus boehmi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,Gerbilliscus brantsii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,Gerbilliscus guineae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,Gerbilliscus inclusus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,Tatera indica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,Gerbilliscus kempi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3374,Gerbilliscus leucogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,Gerbilliscus nigricaudus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3376,Gerbilliscus phillipsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,Gerbilliscus robustus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,Gerbilliscus validus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,Taterillus arenarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,Taterillus congicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3381,Taterillus emini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,Taterillus gracilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3383,Taterillus lacustris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,Taterillus petteri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,Taterillus pygargus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,Tetracerus quadricornis,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0
3387,Thallomys loringi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,Thallomys nigricauda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,Thallomys paedulcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,Thallomys shortridgei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,Thalpomys cerradensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,Thalpomys lasiotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,Thamnomys venustus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,Thamnomys kempi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,Theropithecus gelada,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
3396,Thomasomys baeops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,Thomasomys bombycinus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3398,Thomasomys cinereus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3399,Thomasomys eleusis,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0
3400,Thomasomys gracilis,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
3401,Thomasomys hylophilus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3402,Thomasomys incanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3403,Thomasomys ischyrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3404,Thomasomys kalinowskii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3405,Thomasomys ladewi,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3406,Thomasomys monochromos,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3407,Thomasomys niveipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408,Thomasomys notatus,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3409,Thomasomys oreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410,Thomasomys paramorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411,Thomasomys rosalinda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,Thomasomys silvestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,Thomasomys taczanowskii,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3414,Thomasomys vestitus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3415,Thomomys bottae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,Thomomys umbrinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417,Thomomys idahoensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,Thomomys mazama,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
3419,Thoopterus nigrescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,Thrichomys apereoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3421,Thryonomys gregorianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,Thryonomys swinderianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3423,Thylacinus cynocephalus,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3424,Thylamys macrurus,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3425,Thylogale brunii,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3426,Thylogale calabyi,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3427,Thylogale browni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3428,Thyroptera discifera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3429,Thyroptera lavali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,Thyroptera tricolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3431,Tokudaia muenninki,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3432,Tokudaia osimensis,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3433,Tolypeutes matacus,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
3434,Tolypeutes tricinctus,0,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0
3435,Tomopeas ravus,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3436,Tonatia bidens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,Lophostoma brasiliense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,Lophostoma evotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3439,Lophostoma schulzi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3440,Trachops cirrhosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,Trachypithecus cristatus,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
3442,Trachypithecus geei,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,2
3443,Trachypithecus obscurus,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
3444,Trachypithecus pileatus,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0
3445,Semnopithecus vetulus,0,0,0,2,0,0,0,0,1,0,0,2,1,0,0,0
3446,Trachypithecus delacouri,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3447,Trachypithecus laotum,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0
3448,Tragelaphus buxtoni,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0
3449,Tragelaphus eurycerus,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0
3450,Tragelaphus spekii,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0
3451,Tragelaphus scriptus,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3452,Tragelaphus angasii,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
3453,Tragelaphus imberbis,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0
3454,Tragelaphus strepsiceros,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3455,Tragelaphus oryx,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
3456,Tragulus nigricans,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3457,Tremarctos ornatus,0,3,0,2,0,0,0,0,2,0,2,0,2,0,0,0
3458,Trichechus inunguis,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0
3459,Trichechus manatus,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
3460,Trichechus senegalensis,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1
3461,Trichys fasciculata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,Trogopterus xanthipes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3463,Tryphomys adustus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,Tscherskia triton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,Tupaia chrysogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3466,Tupaia nicobarica,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3467,Tursiops truncatus,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
3468,Tylomys bullaris,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0
3469,Tylomys fulviventer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470,Tylomys mirae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,Tylomys nudicaudus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,Tylomys panamensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,Tylomys tumbalensis,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3474,Tylomys watsoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475,Tylonycteris pachypus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476,Tylonycteris robustula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3477,Tympanoctomys barrerae,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3478,Typhlomys cinereus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,Panthera uncia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,Uranomys ruddi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,Urocyon cinereoargenteus,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
3482,Urocyon littoralis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3483,Uroderma bilobatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,Uroderma magnirostrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3485,Tupaia everetti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,Uromys anak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3487,Uromys caudimaculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3488,Uromys hadrourus,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3489,Uromys imperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3490,Uromys neobritannicus,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3491,Uromys porculus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,Uromys rex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,Uropsilus investigator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,Uropsilus soricipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,Ursus maritimus,0,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0
3496,Ursus thibetanus,0,0,0,2,1,0,0,0,3,0,0,3,1,1,0,0
3497,Vampyriscus bidens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,Vampyriscus brocki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,Vampyressa melissa,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3500,Vampyriscus nymphaea,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3501,Vampyressa pusilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,Vampyrum spectrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3503,Vandeleuria nolthenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,Vandeleuria oleracea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,Varecia variegata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,Varecia rubra,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3507,Vernaya fulva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,Vespertilio murinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,Vespertilio sinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,Vicugna vicugna,0,2,0,1,2,0,0,0,2,1,1,0,1,0,0,0
3511,Viverra civettina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,Neodon clarkei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,Alexandromys kikuchii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,Volemys millicens,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3515,Volemys musseri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,Vulpes bengalensis,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
3517,Vulpes cana,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3518,Vulpes corsac,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3519,Vulpes pallida,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3520,Vulpes rueppellii,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3521,Vulpes velox,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3522,Vulpes chama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3523,Vulpes ferrilata,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3524,Vulpes vulpes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3525,Wiedomys pyrrhorhinos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,Wilfredomys oenax,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
3527,Juliomys pictipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,Wyulda squamicaudata,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
3529,Xenomys nelsoni,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3530,Xenuromys barbatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,Xeromys myoides,1,2,0,2,0,0,0,0,0,2,1,0,2,0,1,0
3532,Xerus erythropus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,Xerus inauris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,Xerus princeps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,Xerus rutilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,Zaedyus pichiy,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0
3537,Zaglossus bruijnii,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
3538,Zapus trinotatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,Zelotomys woosnami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,Zelotomys hildegardeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,Zenkerella insignis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,Ziphius cavirostris,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3543,Zygodontomys brevicauda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,Zygodontomys brunneus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,Zygogeomys trichopus,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3546,Zyzomys pedunculatus,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0
3547,Zyzomys argurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,Zyzomys maini,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
3549,Zyzomys palatalis,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0
3550,Zyzomys woodwardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,Atelerix algirus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3552,Hylaeamys tatei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,Euryoryzomys emmonsae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3554,Hylaeamys megacephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,Hylaeamys laticeps,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0
3556,Euryoryzomys russatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,Oligoryzomys stramineus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,Myotis csorbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,Loxodontomys pikumche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,Crunomys suncoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,Soricomys musseri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,Eliurus grandidieri,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3563,Voalavo gymnocaudus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,Microgale monticola,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0
3565,Proechimys echinothrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3566,Proechimys kulinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,Proechimys pattoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,Proechimys gardneri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,Pteralopex taki,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3570,Myotis yanbarensis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3571,Murina ryukyuana,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3572,Histiotus humboldti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,Lasiurus atratus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,Mazama americana,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0
3575,Mazama gouazoubira,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0
3576,Mazama nana,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0
3577,Mazama pandora,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3578,Erinaceus europaeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,Crocidura leucodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,Crocidura russula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,Crocidura gueldenstaedtii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,Crocidura serezkyensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,Crocidura sicula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,Neomys anomalus,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
3585,Neomys fodiens,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
3586,Neomys teres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,Sorex alpinus,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
