id,Species,Aquaculture,Climate_Change,Conflict,Crops,Dams_Water,Fire,Fishing,Geo_Event,Hunting,Inv_Disease,Livestock,Logging,Other_Develop,Plantations,Pollution,Rec_Work
5191,Lalage newtoni,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,1
5192,Edolisoma coerulescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,Edolisoma dohertyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5194,Edolisoma sula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,Edolisoma dispar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5196,Edolisoma mindanense,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0
5197,Edolisoma morio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5198,Edolisoma ceramense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5199,Edolisoma incertum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,Edolisoma schisticeps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,Edolisoma melas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,Edolisoma montanum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,Malindangia mcgregori,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5204,Edolisoma ostentum,0,0,0,2,0,0,0,0,0,0,0,2,2,1,0,0
5205,Lalage polioptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5206,Lalage melaschistos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,Lalage fimbriata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,Lalage melanoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,Campochaera sloetii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,Lalage nigra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,Lalage leucopygialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,Lalage sueurii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,Lalage tricolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,Lalage aurea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,Lalage moesta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,Lalage maculosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5217,Lalage sharpei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5218,Lalage leucopyga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,Campephaga petiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,Campephaga flava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,Campephaga phoenicea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,Campephaga quiscalina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,Lobotos lobatus,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
5224,Lobotos oriolinus,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5225,Pericrocotus roseus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,Pericrocotus cantonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5227,Pericrocotus divaricatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Pericrocotus tegimae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5229,Pericrocotus cinnamomeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,Pericrocotus igneus,0,0,0,2,0,1,0,0,0,0,0,2,0,2,0,0
5231,Pericrocotus lansbergei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,Pericrocotus ethologus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,Pericrocotus brevirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,Pericrocotus miniatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,Pericrocotus flammeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,Hemipus picatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,Hemipus hirundinaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,Chelidorhynx hypoxanthus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5239,Rhipidura phoenicura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,Rhipidura nigrocinnamomea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,Rhipidura euryura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,Rhipidura aureola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,Rhipidura perlata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,Rhipidura leucophrys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,Rhipidura diluta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5246,Rhipidura fuscorufa,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5247,Rhipidura threnothorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,Rhipidura maculipectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5249,Rhipidura leucothorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,Rhipidura atra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,Rhipidura hyperythra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,Rhipidura albolimbata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5253,Rhipidura phasiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,Rhipidura tenebrosa,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5255,Rhipidura rennelliana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,Rhipidura personata,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0
5257,Rhipidura nebulosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,Rhipidura brachyrhyncha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,Rhipidura teysmanni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,Rhipidura superflua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5261,Rhipidura dedemi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,Rhipidura opistherythra,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5263,Rhipidura lepida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,Rhipidura rufidorsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,Rhipidura dahli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,Rhipidura matthiae,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5267,Rhipidura malaitae,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5268,Rhipidura kubaryi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,Rhipidura semirubra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,Chaetorhynchus papuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,Dicrurus atripennis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,Dicrurus aldabranus,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5273,Dicrurus fuscipennis,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0
5274,Dicrurus forficatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,Dicrurus waldenii,0,1,0,2,0,0,0,0,0,1,0,2,0,0,1,0
5276,Dicrurus macrocercus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,Dicrurus leucophaeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,Dicrurus caerulescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,Dicrurus annectens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,Dicrurus aeneus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,Dicrurus remifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,Dicrurus sumatranus,0,0,0,2,0,0,0,0,1,0,0,2,0,2,0,0
5283,Dicrurus montanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,Dicrurus densus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,Dicrurus balicassius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,Dicrurus bracteatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5287,Dicrurus megarhynchus,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5288,Dicrurus andamanensis,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
5289,Erythrocercus mccallii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5290,Erythrocercus holochlorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5291,Erythrocercus livingstonei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5292,Elminia longicauda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,Elminia albicauda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,Elminia nigromitrata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5295,Elminia albiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5296,Elminia albonotata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,Trochocercus nitens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,Hypothymis helenae,0,0,0,2,0,1,0,0,0,0,0,2,0,2,0,0
5299,Hypothymis coelestis,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0
5300,Eutrichomyias rowleyi,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0
5301,Terpsiphone bedfordi,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
5302,Terpsiphone viridis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,Terpsiphone atrochalybeia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5304,Terpsiphone mutata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,Terpsiphone corvina,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5306,Terpsiphone bourbonnensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,Terpsiphone atrocaudata,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5308,Terpsiphone cyanescens,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
5309,Pomarea dimidiata,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0
5310,Pomarea nigra,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5311,Pomarea whitneyi,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0
5312,Mayrornis versicolor,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5313,Mayrornis lessoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,Mayrornis schistaceus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5315,Neolalage banksiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,Clytorhynchus pachycephaloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,Clytorhynchus vitiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,Clytorhynchus hamlini,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
5319,Metabolus rugensis,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5320,Symposiachrus axillaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5321,Symposiachrus rubiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5322,Monarcha cinerascens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5323,Monarcha frater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,Monarcha melanopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,Monarcha richardsii,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5326,Carterornis pileatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,Carterornis castus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5328,Carterornis leucotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5329,Symposiachrus guttula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,Symposiachrus mundus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,Symposiachrus trivirgatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5332,Symposiachrus sacerdotum,0,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0
5333,Symposiachrus everetti,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
5334,Symposiachrus loricatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5335,Symposiachrus boanensis,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0
5336,Symposiachrus leucurus,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0
5337,Symposiachrus julianae,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
5338,Symposiachrus manadensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5339,Symposiachrus brehmii,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5340,Symposiachrus infelix,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5341,Symposiachrus menckei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5342,Symposiachrus browni,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5343,Symposiachrus vidua,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5344,Metabolus godeffroyi,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5345,Metabolus takatsukasae,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
5346,Carterornis chrysomela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5347,Arses insularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,Arses kaupi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,Myiagra freycineti,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5350,Myiagra erythrops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5351,Myiagra oceanica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,Myiagra pluto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,Myiagra atra,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5354,Myiagra galeata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5355,Myiagra rubecula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356,Myiagra ferrocyanea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5357,Myiagra cervinicauda,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5358,Myiagra caledonica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,Myiagra vanikorensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,Myiagra albiventris,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0
5361,Myiagra ruficollis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5362,Myiagra cyanoleuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5363,Myiagra alecto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,Machaerirhynchus flaviventer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,Machaerirhynchus nigripectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5366,Grallina cyanoleuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5367,Grallina bruijnii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5368,Aegithina tiphia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5369,Aegithina nigrolutea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,Aegithina viridissima,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0
5371,Aegithina lafresnayei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5372,Lanioturdus torquatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5373,Nilaus afer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5374,Dryoscopus gambensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,Dryoscopus pringlii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5376,Dryoscopus cubla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5377,Dryoscopus senegalensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5378,Dryoscopus angolensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,Dryoscopus sabini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5380,Bocagia minuta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5381,Tchagra senegalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,Tchagra australis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5383,Tchagra jamesi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,Tchagra tchagra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5385,Laniarius ruficeps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386,Laniarius luehderi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,Laniarius brauni,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5388,Laniarius amboimensis,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0
5389,Laniarius turatii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5390,Laniarius bicolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,Laniarius ferrugineus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,Laniarius barbarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,Laniarius erythrogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5394,Laniarius atrococcineus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,Laniarius mufumbiri,1,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0
5396,Laniarius atroflavus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5397,Laniarius funebris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5398,Laniarius leucorhynchus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5399,Laniarius fuelleborni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,Rhodophoneus cruentus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,Telophorus zeylonus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5402,Chlorophoneus bocagei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5403,Chlorophoneus sulfureopectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,Chlorophoneus olivaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,Chlorophoneus nigrifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,Chlorophoneus kupeensis,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5407,Telophorus dohertyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5408,Malaconotus cruentus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5409,Malaconotus lagdeni,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
5410,Malaconotus gladiator,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0
5411,Malaconotus blanchoti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5412,Malaconotus monteiri,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5413,Malaconotus alius,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
5414,Prionops plumatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,Prionops poliolophus,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
5416,Prionops alberti,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5417,Prionops rufiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5418,Prionops retzii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,Prionops gabela,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
5420,Prionops scopifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5421,Megabyas flammulatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,Bias musicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,Pseudobias wardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,Batis diops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,Batis margaritae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5426,Batis reichenowi,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5427,Batis dimorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,Batis fratrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,Batis molitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5430,Batis soror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,Batis pririt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,Batis senegalensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5433,Batis orientalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5434,Batis perkeo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5435,Batis minima,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
5436,Batis ituriensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,Batis occulta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5438,Batis poensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,Batis minulla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5440,Platysteira cyanea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,Platysteira laticincta,0,0,0,3,0,3,0,0,0,0,2,1,0,0,0,0
5442,Platysteira albifrons,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5443,Platysteira peltata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5444,Dyaphorophyia tonsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,Dyaphorophyia blissetti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,Dyaphorophyia chalybea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5447,Dyaphorophyia jamesoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,Philentoma pyrhoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5449,Philentoma velata,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0
5450,Calicalicus madagascariensis,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5451,Schetba rufa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5452,Vanga curvirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5453,Xenopirostris xenopirostris,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
5454,Xenopirostris damii,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0
5455,Xenopirostris polleni,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
5456,Artamella viridis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5457,Falculea palliata,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
5458,Leptopterus chabert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,Oriolia bernieri,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
5460,Euryceros prevostii,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
5461,Hypositta corallirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5462,Heteralocha acutirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,Chaetops frenatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5464,Chaetops aurantius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5465,Picathartes gymnocephalus,0,0,0,1,0,1,0,0,1,1,0,2,1,1,0,1
5466,Picathartes oreas,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,2
5467,Dulus dominicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5468,Ptiliogonys cinereus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5469,Ptiliogonys caudatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5470,Phainopepla nitens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5471,Phainoptila melanoxantha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5472,Bombycilla garrulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5473,Bombycilla japonica,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
5474,Bombycilla cedrorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,Cinclus cinclus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5476,Cinclus pallasii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5477,Cinclus mexicanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,Cinclus leucocephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5479,Cinclus schulzii,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
5480,Neocossyphus rufus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5481,Neocossyphus poensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5482,Monticola sharpei,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
5483,Monticola imerina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,Monticola rupestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5485,Monticola explorator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5486,Monticola brevipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5487,Monticola angolensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,Monticola saxatilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5489,Monticola rufocinereus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5490,Monticola cinclorhyncha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,Monticola gularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5492,Monticola rufiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5493,Monticola solitarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
